episode,step,category,entity_type,entity_index,x,y,ellipse_width,ellipse_height,ellipse_angle_deg
4,8,agent,defender,2,-0.927729606628418,0.4449358880519867,,,
4,8,agent,defender,3,-1.2189784049987793,0.324111670255661,,,
4,8,agent,defender,4,-1.2383055686950684,-0.14224669337272644,,,
4,8,agent,defender,5,-0.9351568222045898,-0.5863646268844604,,,
4,8,agent,defender,6,-0.4967128336429596,-0.7265914678573608,,,
4,8,agent,intruder,0,-2.9004628658294678,3.0404598712921143,,,
4,8,agent,intruder,1,-4.188098907470703,-0.32372066378593445,,,
4,8,agent,intruder,2,2.0056145191192627,-3.695604085922241,,,
4,8,ellipse,intruder,0,-3.245335817337036,3.8145906925201416,6.519009840159628,1.586773367817949,122.61843237986623
4,8,ellipse,intruder,1,-4.49509334564209,-0.06010422110557556,5.011326197946572,1.1788071721155016,-175.8254021774305
4,8,ellipse,intruder,2,2.0930287837982178,-3.776853084564209,6.672039133204478,1.8534394563087684,123.87751422728793
4,9,agent,defender,0,-0.3503376245498657,-0.1967879980802536,,,
4,9,agent,defender,1,-0.5835997462272644,0.20856128633022308,,,
4,9,agent,defender,2,-1.0274051427841187,0.4368872344493866,,,
4,9,agent,defender,3,-1.3189783096313477,0.3242582380771637,,,
4,9,agent,defender,4,-1.3382872343063354,-0.14416392147541046,,,
4,9,agent,defender,5,-1.0334382057189941,-0.6048244833946228,,,
4,9,agent,defender,6,-0.5846428871154785,-0.7742182016372681,,,
4,9,agent,intruder,0,-2.8273658752441406,2.9722187519073486,,,
4,9,agent,intruder,1,-4.088730812072754,-0.31249481439590454,,,
4,9,agent,intruder,2,1.963871955871582,-3.6047329902648926,,,
4,9,ellipse,intruder,0,-3.0643844604492188,3.764338731765747,6.7153441188151906,1.4831937068117618,120.68542317873502
4,9,ellipse,intruder,1,-4.7462477684021,0.03345462679862976,4.999627081754561,1.2329985444697313,-176.52926591480517
4,9,ellipse,intruder,2,2.1185319423675537,-3.463184356689453,6.7088565476949835,1.6473829271138944,125.69016908047922
4,10,agent,defender,0,-0.43852826952934265,-0.24393045902252197,,,
4,10,agent,defender,1,-0.6773332357406616,0.1737183779478073,,,
4,10,agent,defender,2,-1.1269246339797974,0.4270956814289093,,,
4,10,agent,defender,3,-1.418962001800537,0.32245302200317383,,,
4,10,agent,defender,4,-1.4382191896438599,-0.1478521078824997,,,
4,10,agent,defender,5,-1.1317390203475952,-0.6231805086135864,,,
4,10,agent,defender,6,-0.6721323728561401,-0.8226494193077087,,,
4,10,agent,intruder,0,-2.7544302940368652,2.9038052558898926,,,
4,10,agent,intruder,1,-3.989373207092285,-0.3011782765388489,,,
4,10,agent,intruder,2,1.9217548370361328,-3.5140347480773926,,,
4,10,ellipse,intruder,0,-3.3617522716522217,3.9321141242980957,6.658982252099182,1.6031551592030753,118.84815078972885
4,10,ellipse,intruder,1,-4.731327533721924,-0.1042613610625267,5.032467975535094,1.0778757328336153,-179.9027302682875
4,10,ellipse,intruder,2,2.174105405807495,-3.715404510498047,6.661933192204802,1.8662143862860185,124.8455510380156
4,11,agent,defender,0,-0.5270983576774597,-0.2903560996055603,,,
4,11,agent,defender,1,-0.7717445492744446,0.140756294131279,,,
4,11,agent,defender,2,-1.2266299724578857,0.41942423582077026,,,
4,11,agent,defender,3,-1.5189615488052368,0.322153240442276,,,
4,11,agent,defender,4,-1.5381888151168823,-0.15031765401363373,,,
4,11,agent,defender,5,-1.2303887605667114,-0.6395584344863892,,,
4,11,agent,defender,6,-0.7604309916496277,-0.8695893287658691,,,
4,11,agent,intruder,0,-2.68161678314209,2.835261821746826,,,
4,11,agent,intruder,1,-3.8900182247161865,-0.2898389399051666,,,
4,11,agent,intruder,2,1.8792670965194702,-3.4235095977783203,,,
4,11,ellipse,intruder,0,-3.541419506072998,3.7832157611846924,7.051747285795578,1.369661170794849,118.94179786093333
4,11,ellipse,intruder,1,-3.882032632827759,-0.32202422618865967,4.188146616122611,0.9494045132779199,-175.192487620166
4,11,ellipse,intruder,2,2.1149871349334717,-3.6154119968414307,6.853061438935379,1.8848603031980207,125.81471584328823
4,12,agent,defender,0,-0.6159480810165405,-0.3362443149089813,,,
4,12,agent,defender,1,-0.8660348057746887,0.10744942724704742,,,
4,12,agent,defender,2,-1.3262988328933716,0.41129350662231445,,,
4,12,agent,defender,3,-1.6189517974853516,0.32075953483581543,,,
4,12,agent,defender,4,-1.638160228729248,-0.15270693600177765,,,
4,12,agent,defender,5,-1.3292014598846436,-0.6549226641654968,,,
4,12,agent,defender,6,-0.849175751209259,-0.9156801700592041,,,
4,12,agent,intruder,0,-2.6088995933532715,2.7666163444519043,,,
4,12,agent,intruder,1,-3.7906596660614014,-0.27853140234947205,,,
4,12,agent,intruder,2,1.8364050388336182,-3.3331611156463623,,,
4,12,ellipse,intruder,0,-3.539369821548462,4.004673957824707,6.735627776023454,1.3926939460819487,117.17357826699816
4,12,ellipse,intruder,1,-3.5981101989746094,-0.1585625410079956,3.241142519752323,0.588148457452724,177.46456117084495
4,12,ellipse,intruder,2,2.1359691619873047,-3.878814697265625,7.010423222101986,2.1097428203587,126.76250880314733
4,13,agent,defender,0,-0.7031192779541016,-0.38524624705314636,,,
4,13,agent,defender,1,-0.9602748155593872,0.07400058209896088,,,
4,13,agent,defender,2,-1.4255903959274292,0.39941170811653137,,,
4,13,agent,defender,3,-1.7186509370803833,0.3130075931549072,,,
4,13,agent,defender,4,-1.7377946376800537,-0.16124983131885529,,,
4,13,agent,defender,5,-1.4280056953430176,-0.6703413128852844,,,
4,13,agent,defender,6,-0.9373583197593689,-0.9628376960754395,,,
4,13,agent,intruder,0,-2.5362606048583984,2.697888135910034,,,
4,13,agent,intruder,1,-3.6912922859191895,-0.26730072498321533,,,
4,13,agent,intruder,2,1.7931605577468872,-3.242995023727417,,,
4,13,ellipse,intruder,0,-3.2332077026367188,4.240467071533203,6.908428802345305,1.5740946481621656,112.30076091459692
4,13,ellipse,intruder,1,-3.268465042114258,-0.1837252974510193,1.9206698716335526,0.3875597907909588,177.834629847616
4,13,ellipse,intruder,2,2.2950098514556885,-3.8608710765838623,7.094823487376152,2.0276053074761666,126.67692626327005
4,14,agent,defender,0,-0.7893906235694885,-0.4358155429363251,,,
4,14,agent,defender,1,-1.0554240942001343,0.043233491480350494,,,
4,14,agent,defender,2,-1.52475106716156,0.3864825963973999,,,
4,14,agent,defender,3,-1.817907691001892,0.3008381724357605,,,
4,14,agent,defender,4,-1.8368968963623047,-0.17461921274662018,,,
4,14,agent,defender,5,-1.5270253419876099,-0.684309184551239,,,
4,14,agent,defender,6,-1.0250039100646973,-1.0109858512878418,,,
4,14,agent,intruder,0,-2.4636857509613037,2.62909197807312,,,
4,14,agent,intruder,1,-3.591912031173706,-0.25618502497673035,,,
4,14,agent,intruder,2,1.7495226860046387,-3.1530187129974365,,,
4,14,ellipse,intruder,0,-3.1870100498199463,4.367373466491699,7.375575317399223,1.4229446650627793,108.357408020035
4,14,ellipse,intruder,1,-3.221916437149048,-0.21219997107982635,1.1677654068769543,0.37949122612014097,179.17125398823777
4,14,ellipse,intruder,2,2.3781697750091553,-4.117061614990234,7.464351624492316,2.056932721544009,127.63028321408652
4,15,agent,defender,0,-0.8730034828186035,-0.4906689524650574,,,
4,15,agent,defender,1,-1.1517740488052368,0.01646231859922409,,,
4,15,agent,defender,2,-1.624071717262268,0.374846488237381,,,
4,15,agent,defender,3,-1.916736125946045,0.2855759561061859,,,
4,15,agent,defender,4,-1.935354471206665,-0.19211502373218536,,,
4,15,agent,defender,5,-1.626049280166626,-0.698246419429779,,,
4,15,agent,defender,6,-1.1125552654266357,-1.0593053102493286,,,
4,15,agent,intruder,0,-2.391165018081665,2.560238838195801,,,
4,15,agent,intruder,1,-3.4925153255462646,-0.2452172487974167,,,
4,15,agent,intruder,2,1.7054787874221802,-3.0632405281066895,,,
4,15,ellipse,intruder,0,-3.1961262226104736,4.160802841186523,7.619801294736234,1.2601803719280933,109.85090858217916
4,15,ellipse,intruder,1,-3.273536205291748,-0.2366122305393219,0.7285966159409298,0.3586049402568333,171.60475047428847
4,15,ellipse,intruder,2,2.583479881286621,-4.1547532081604,7.5418811730057085,2.084476229535343,127.84778018530926
4,16,agent,defender,0,-0.9553059935569763,-0.547469437122345,,,
4,16,agent,defender,1,-1.2497212886810303,-0.0036954302340745926,,,
4,16,agent,defender,2,-1.723556637763977,0.36470943689346313,,,
4,16,agent,defender,3,-2.0153770446777344,0.2691458761692047,,,
4,16,agent,defender,4,-2.033323287963867,-0.21216730773448944,,,
4,16,agent,defender,5,-1.7251899242401123,-0.7113286256790161,,,
4,16,agent,defender,6,-1.201296329498291,-1.1054034233093262,,,
4,16,agent,intruder,0,-2.3186919689178467,2.49133563041687,,,
4,16,agent,intruder,1,-3.393099308013916,-0.23442676663398743,,,
4,16,agent,intruder,2,1.6610153913497925,-2.9736692905426025,,,
4,16,ellipse,intruder,0,-2.871737480163574,4.0095133781433105,9.124662208605038,1.2740984288843835,105.33584396987678
4,16,ellipse,intruder,1,-3.3803837299346924,-0.23160257935523987,0.6861055182999265,0.3091908542713995,177.906195812633
4,16,ellipse,intruder,2,2.5753257274627686,-4.020423412322998,7.969291531807474,2.1561149966719255,129.8227458119943
4,17,agent,defender,0,-1.0358418226242065,-0.6067482829093933,,,
4,17,agent,defender,1,-1.3489090204238892,-0.01641550287604332,,,
4,17,agent,defender,2,-1.823065996170044,0.3548157811164856,,,
4,17,agent,defender,3,-2.113879442214966,0.25190430879592896,,,
4,17,agent,defender,4,-2.1308555603027344,-0.23424595594406128,,,
4,17,agent,defender,5,-1.8243783712387085,-0.7240433096885681,,,
4,17,agent,defender,6,-1.290696382522583,-1.1502101421356201,,,
4,17,agent,intruder,0,-2.2462687492370605,2.422380208969116,,,
4,17,agent,intruder,1,-3.293661117553711,-0.22384141385555267,,,
4,17,agent,intruder,2,1.616100788116455,-2.8843235969543457,,,
4,17,ellipse,intruder,0,-2.92578125,4.380833625793457,9.361299543767974,1.3568347512540213,103.44188198049225
4,17,ellipse,intruder,1,-3.2594802379608154,-0.16998723149299622,0.6740565320763097,0.32852743081218383,178.47777103867898
4,17,ellipse,intruder,2,2.3663108348846436,-3.6416962146759033,8.684410269867035,2.1972544070569797,133.32035337994418
4,18,agent,defender,0,-1.1223318576812744,-0.6569426655769348,,,
4,18,agent,defender,1,-1.4487078189849854,-0.022755390033125877,,,
4,18,agent,defender,2,-1.9225422143936157,0.34459421038627625,,,
4,18,agent,defender,3,-2.2126564979553223,0.23631244897842407,,,
4,18,agent,defender,4,-2.228304386138916,-0.25668978691101074,,,
4,18,agent,defender,5,-1.9237275123596191,-0.73543381690979,,,
4,18,agent,defender,6,-1.3833922147750854,-1.187726616859436,,,
4,18,agent,intruder,0,-2.173893690109253,2.3533740043640137,,,
4,18,agent,intruder,1,-3.1941988468170166,-0.21348586678504944,,,
4,18,agent,intruder,2,1.570712924003601,-2.795217275619507,,,
4,18,ellipse,intruder,0,-2.265838623046875,3.11503529548645,8.823463680313397,0.9659429848385704,97.7231524915259
4,18,ellipse,intruder,1,-3.1908326148986816,-0.23096546530723572,0.6436694603448572,0.3227662015254644,-176.21822128354393
4,18,ellipse,intruder,2,2.3845531940460205,-3.4659693241119385,9.002171845082001,2.2657079959044673,136.86795570265377
4,19,agent,defender,0,-1.2195769548416138,-0.6802535057067871,,,
4,19,agent,defender,1,-1.548427939414978,-0.015278534032404423,,,
4,19,agent,defender,2,-2.0225329399108887,0.3459482192993164,,,
4,19,agent,defender,3,-2.312575101852417,0.2322790026664734,,,
4,19,agent,defender,4,-2.3274598121643066,-0.2696589529514313,,,
4,19,agent,defender,5,-2.0235745906829834,-0.7409636974334717,,,
4,19,agent,defender,6,-1.4801872968673706,-1.2128405570983887,,,
4,19,agent,intruder,0,-2.10156512260437,2.2843191623687744,,,
4,19,agent,intruder,1,-3.09489369392395,-0.20171856880187988,,,
4,19,agent,intruder,2,1.5248353481292725,-2.706362009048462,,,
4,19,ellipse,intruder,0,-2.139549493789673,3.766507625579834,8.877830387059262,1.1139885667592753,94.67780100940027
4,19,ellipse,intruder,1,-3.1053614616394043,-0.2684215307235718,0.4136884171176177,0.20384160492498338,-172.01759750344604
4,19,ellipse,intruder,2,2.388427257537842,-3.360178232192993,9.401944169226347,2.2600473764850526,139.44982796011948
4,20,agent,defender,0,-1.3195562362670898,-0.682289719581604,,,
4,20,agent,defender,1,-1.6479045152664185,-0.005060161463916302,,,
4,20,agent,defender,2,-2.122447967529297,0.35007211565971375,,,
4,20,agent,defender,3,-2.412557363510132,0.2303995043039322,,,
4,20,agent,defender,4,-2.427067518234253,-0.2785069942474365,,,
4,20,agent,defender,5,-2.1235404014587402,-0.7435808181762695,,,
4,20,agent,defender,6,-1.5782209634780884,-1.2325738668441772,,,
4,20,agent,intruder,0,-2.029282808303833,2.2152156829833984,,,
4,20,agent,intruder,1,-2.995824098587036,-0.18810883164405823,,,
4,20,agent,intruder,2,1.4784536361694336,-2.6177690029144287,,,
4,20,ellipse,intruder,0,-1.9965243339538574,4.1382365226745605,8.207858199845312,1.1577148939408037,91.08806360739923
4,20,ellipse,intruder,1,-2.9374003410339355,-0.26725342869758606,0.42367302081396685,0.1766409498449496,174.65138038180055
4,20,ellipse,intruder,2,2.6656696796417236,-3.273111581802368,9.572724798028073,2.240311130433983,142.585508892912
4,21,agent,defender,0,-1.418961763381958,-0.6714021563529968,,,
4,21,agent,defender,1,-1.7469974756240845,0.008377980440855026,,,
4,21,agent,defender,2,-2.222095489501953,0.35846105217933655,,,
4,21,agent,defender,3,-2.5125343799591064,0.23254850506782532,,,
4,21,agent,defender,4,-2.5268805027008057,-0.2846187651157379,,,
4,21,agent,defender,5,-2.2235374450683594,-0.742798388004303,,,
4,21,agent,defender,6,-1.6772799491882324,-1.2462598085403442,,,
4,21,agent,intruder,0,-1.9570478200912476,2.1460628509521484,,,
4,21,agent,intruder,1,-2.8968210220336914,-0.17402398586273193,,,
4,21,agent,intruder,2,1.431564211845398,-2.5294435024261475,,,
4,21,ellipse,intruder,0,-1.6375430822372437,2.72196102142334,2.9791554480727447,0.9446239621050128,79.98333270216561
4,21,ellipse,intruder,1,-2.909694194793701,-0.21056263148784637,0.1577375464102953,0.0847240805255607,-137.61927250497888
4,21,ellipse,intruder,2,3.0750880241394043,-3.378934144973755,9.531767526405094,2.257947323048354,144.56398943042495
4,22,agent,defender,0,-1.5165989398956299,-0.6497924327850342,,,
4,22,agent,defender,1,-1.8452695608139038,0.02688741683959961,,,
4,22,agent,defender,2,-2.3208630084991455,0.3741128146648407,,,
4,22,agent,defender,3,-2.6121342182159424,0.24148622155189514,,,
4,22,agent,defender,4,-2.6268534660339355,-0.286947637796402,,,
4,22,agent,defender,5,-2.3234376907348633,-0.7383353114128113,,,
4,22,agent,defender,6,-1.7769007682800293,-1.2549595832824707,,,
4,22,agent,intruder,0,-1.8848623037338257,2.0768585205078125,,,
4,22,agent,intruder,1,-2.797792673110962,-0.1601170152425766,,,
4,22,agent,intruder,2,1.384162187576294,-2.441392183303833,,,
4,22,ellipse,intruder,0,-1.4883359670639038,2.5247137546539307,1.4951196428022537,0.7635728258750539,63.73347068750849
4,22,ellipse,intruder,1,-2.8018295764923096,-0.16390687227249146,0.10474698058201681,0.06846387654659519,117.3665611412741
4,22,ellipse,intruder,2,3.390986442565918,-3.4317877292633057,9.806719254100162,2.263971113106842,146.3085528407949
4,23,agent,defender,0,-1.6120966672897339,-0.6201245188713074,,,
4,23,agent,defender,1,-1.9421684741973877,0.0515979528427124,,,
4,23,agent,defender,2,-2.4189367294311523,0.3936457335948944,,,
4,23,agent,defender,3,-2.711212158203125,0.2550351023674011,,,
4,23,agent,defender,4,-2.726613998413086,-0.28003063797950745,,,
4,23,agent,defender,5,-2.423146963119507,-0.7307155728340149,,,
4,23,agent,defender,6,-1.8767738342285156,-1.2599965333938599,,,
4,23,agent,intruder,0,-1.812729835510254,2.007598876953125,,,
4,23,agent,intruder,1,-2.6987383365631104,-0.14639681577682495,,,
4,23,agent,intruder,2,1.3362231254577637,-2.3536319732666016,,,
4,23,ellipse,intruder,0,-1.4045896530151367,2.4397785663604736,1.802557130021194,0.8157799923723237,68.1495809579058
4,23,ellipse,intruder,1,-2.8018295764923096,-0.16390687227249146,0.10474698058201681,0.06846387654659519,117.3665611412741
4,23,ellipse,intruder,2,3.5212161540985107,-3.72906756401062,10.508439819049181,2.313938865202265,149.18405564570415
4,24,agent,defender,0,-1.7046762704849243,-0.5823221802711487,,,
4,24,agent,defender,1,-2.03730845451355,0.08239369094371796,,,
4,24,agent,defender,2,-2.5157699584960938,0.41861191391944885,,,
4,24,agent,defender,3,-2.809642791748047,0.2726822793483734,,,
4,24,agent,defender,4,-2.825876235961914,-0.26790666580200195,,,
4,24,agent,defender,5,-2.5227229595184326,-0.72151780128479,,,
4,24,agent,defender,6,-1.9767566919326782,-1.2618473768234253,,,
4,24,agent,intruder,0,-1.7406548261642456,1.938279390335083,,,
4,24,agent,intruder,1,-2.6987383365631104,-0.14639681577682495,,,
4,24,agent,intruder,2,1.2877153158187866,-2.2661848068237305,,,
4,24,ellipse,intruder,0,-1.2218905687332153,2.416748285293579,1.7909416140231018,0.7227947601231847,54.668042194632555
4,24,ellipse,intruder,1,-2.8018295764923096,-0.16390687227249146,0.10474698058201681,0.06846387654659519,117.3665611412741
4,24,ellipse,intruder,2,3.6488215923309326,-3.7867202758789062,11.39504352727683,2.420683943561245,150.56672214933832
4,25,agent,defender,0,-1.7355923652648926,-0.48722121119499207,,,
4,25,agent,defender,1,-2.100162982940674,0.16017106175422668,,,
4,25,agent,defender,2,-2.582122564315796,0.4934272766113281,,,
4,25,agent,defender,3,-2.8764238357543945,0.34711530804634094,,,
4,25,agent,defender,4,-2.8921213150024414,-0.192996084690094,,,
4,25,agent,defender,5,-2.5947184562683105,-0.6521156430244446,,,
4,25,agent,defender,6,-2.043996572494507,-1.187828540802002,,,
4,25,agent,intruder,0,-1.6686420440673828,1.8688952922821045,,,
4,25,agent,intruder,1,-2.6987383365631104,-0.14639681577682495,,,
4,25,agent,intruder,2,1.238627552986145,-2.1790618896484375,,,
4,25,ellipse,intruder,0,-1.1196129322052002,2.2280402183532715,1.7991406454064003,0.49606722961685257,51.64913692105512
4,25,ellipse,intruder,1,-2.8018295764923096,-0.16390687227249146,0.10474698058201681,0.06846387654659519,117.3665611412741
4,25,ellipse,intruder,2,3.785377025604248,-3.646419048309326,12.442229008751731,2.2937131673489226,151.22186085082132
4,26,agent,defender,0,-1.7235759496688843,-0.3879458010196686,,,
4,26,agent,defender,1,-2.1028363704681396,0.26013532280921936,,,
4,26,agent,defender,2,-2.580453395843506,0.5934133529663086,,,
4,26,agent,defender,3,-2.8719635009765625,0.44701579213142395,,,
4,26,agent,defender,4,-2.8808562755584717,-0.09363261610269547,,,
4,26,agent,defender,5,-2.592113494873047,-0.5521495938301086,,,
4,26,agent,defender,6,-2.0442872047424316,-1.0878289937973022,,,
4,26,agent,intruder,0,-1.5966967344284058,1.7994412183761597,,,
4,26,agent,intruder,1,-2.6987383365631104,-0.14639681577682495,,,
4,26,agent,intruder,2,1.1889512538909912,-2.092273235321045,,,
4,26,ellipse,intruder,0,-1.0625824928283691,2.1194305419921875,1.3242493813561467,0.754204653598241,61.38240195730149
