episode,step,category,entity_type,entity_index,x,y,ellipse_width,ellipse_height,ellipse_angle_deg
3,0,agent,defender,0,0.4912351071834564,0.09320981800556183,,,
3,0,agent,defender,1,-0.49635517597198486,0.06026224046945572,,,
3,0,agent,intruder,0,-2.6631364822387695,4.231749534606934,,,
3,0,ellipse,intruder,0,-2.6631364822387695,4.231749534606934,6.0,6.0,90.0
3,1,agent,defender,0,0.4110340476036072,0.15294082462787628,,,
3,1,agent,defender,1,-0.5374143719673157,0.15144413709640503,,,
3,1,agent,intruder,0,-2.6050405502319336,4.150356292724609,,,
3,1,ellipse,intruder,0,-2.867893934249878,4.204812049865723,5.703011223757154,3.2205809467631807,121.6040897106135
3,2,agent,defender,0,0.32919543981552124,0.21040771901607513,,,
3,2,agent,defender,1,-0.595293402671814,0.2329917848110199,,,
3,2,agent,intruder,0,-2.5470473766326904,4.068889617919922,,,
3,2,ellipse,intruder,0,-3.0069961547851562,4.386549472808838,5.1862623072251175,2.5768058358804424,120.50790964463822
3,3,agent,defender,0,0.24806144833564758,0.268865168094635,,,
3,3,agent,defender,1,-0.654766857624054,0.3133839964866638,,,
3,3,agent,intruder,0,-2.489548921585083,3.9870731830596924,,,
3,3,ellipse,intruder,0,-2.9388630390167236,4.47252893447876,5.180529600090579,2.1319200076099367,119.27322081264717
3,4,agent,defender,0,0.16789084672927856,0.328637033700943,,,
3,4,agent,defender,1,-0.7159075140953064,0.3925156593322754,,,
3,4,agent,intruder,0,-2.432866096496582,3.9046895503997803,,,
3,4,ellipse,intruder,0,-2.7687599658966064,4.470086574554443,5.50355950586795,1.7775620688108402,119.3351979240849
3,5,agent,defender,0,0.08922267705202103,0.3903729021549225,,,
3,5,agent,defender,1,-0.7764403820037842,0.4721132218837738,,,
3,5,agent,intruder,0,-2.37692928314209,3.8217976093292236,,,
3,5,ellipse,intruder,0,-2.715689182281494,4.413808822631836,5.5780568175193626,1.5804886762942698,119.46245224695556
3,6,agent,defender,0,0.01243937760591507,0.45443791151046753,,,
3,6,agent,defender,1,-0.8349865078926086,0.5531832575798035,,,
3,6,agent,intruder,0,-2.321587085723877,3.7385075092315674,,,
3,6,ellipse,intruder,0,-2.7865984439849854,4.382199287414551,5.419338218055142,1.3585571489787844,119.13468809269928
3,7,agent,defender,0,-0.06352480500936508,0.519472062587738,,,
3,7,agent,defender,1,-0.8936062455177307,0.6342000961303711,,,
3,7,agent,intruder,0,-2.266721487045288,3.654902696609497,,,
3,7,ellipse,intruder,0,-2.6140658855438232,3.959454298019409,5.927123985756437,1.1319358128361925,119.60999981520152
3,8,agent,defender,0,-0.1397908627986908,0.5841519832611084,,,
3,8,agent,defender,1,-0.9547199010848999,0.713352620601654,,,
3,8,agent,intruder,0,-2.2122597694396973,3.5710341930389404,,,
3,8,ellipse,intruder,0,-2.561048746109009,4.0405168533325195,5.742087550966144,1.109169621233438,119.32409845119929
3,9,agent,defender,0,-0.21772456169128418,0.6468124985694885,,,
3,9,agent,defender,1,-1.0192416906356812,0.7897524833679199,,,
3,9,agent,intruder,0,-2.15816330909729,3.4869296550750732,,,
3,9,ellipse,intruder,0,-2.3317134380340576,3.9860196113586426,5.389677627703695,1.0886478230296364,116.86181839697701
3,10,agent,defender,0,-0.2947627305984497,0.7105708122253418,,,
3,10,agent,defender,1,-1.0829377174377441,0.8668421506881714,,,
3,10,agent,intruder,0,-2.104404926300049,3.402608633041382,,,
3,10,ellipse,intruder,0,-2.661914825439453,4.585019111633301,5.386563186782372,1.2200621456606466,118.0461831421384
3,11,agent,defender,0,-0.36907073855400085,0.7774910926818848,,,
3,11,agent,defender,1,-1.1419429779052734,0.9475786089897156,,,
3,11,agent,intruder,0,-2.0509560108184814,3.3180911540985107,,,
3,11,ellipse,intruder,0,-2.592020034790039,4.501902103424072,5.483083060255297,1.171420691412961,117.5605686947629
3,12,agent,defender,0,-0.4409184455871582,0.8470461368560791,,,
3,12,agent,defender,1,-1.1994061470031738,1.0294197797775269,,,
3,12,agent,intruder,0,-1.9978107213974,3.2333824634552,,,
3,12,ellipse,intruder,0,-2.8081843852996826,4.678875923156738,6.100670126758379,1.212338829072598,118.43795335604872
3,13,agent,defender,0,-0.5119988918304443,0.9173851013183594,,,
3,13,agent,defender,1,-1.2566657066345215,1.1114035844802856,,,
3,13,agent,intruder,0,-1.9449745416641235,3.1484806537628174,,,
3,13,ellipse,intruder,0,-2.408726930618286,4.186278820037842,5.415455474774744,0.928785177291046,114.03217954533733
3,14,agent,defender,0,-0.5843488574028015,0.9864175319671631,,,
3,14,agent,defender,1,-1.317710518836975,1.1906092166900635,,,
3,14,agent,intruder,0,-1.892459750175476,3.0633795261383057,,,
3,14,ellipse,intruder,0,-2.0228869915008545,3.4901180267333984,5.193821717213066,0.6749224219106762,110.63733350879009
3,15,agent,defender,0,-0.6554526686668396,1.0567328929901123,,,
3,15,agent,defender,1,-1.3761906623840332,1.2717268466949463,,,
3,15,agent,intruder,0,-1.8402844667434692,2.97806978225708,,,
3,15,ellipse,intruder,0,-1.9433461427688599,3.28354811668396,4.738722977269263,0.6025019090184514,109.8357180109226
3,16,agent,defender,0,-0.7250345349311829,1.1285547018051147,,,
3,16,agent,defender,1,-1.430623173713684,1.3556143045425415,,,
3,16,agent,intruder,0,-1.7884666919708252,2.8925423622131348,,,
3,16,ellipse,intruder,0,-1.9968026876449585,3.3964545726776123,4.722391667353186,0.5386309176988903,109.05914977488106
3,17,agent,defender,0,-0.7926051616668701,1.202271819114685,,,
3,17,agent,defender,1,-1.4824798107147217,1.4411181211471558,,,
3,17,agent,intruder,0,-1.7370275259017944,2.8067867755889893,,,
3,17,ellipse,intruder,0,-1.6741995811462402,2.649338483810425,1.7810099719669812,0.24339721913093426,106.47137720866426
3,18,agent,defender,0,-0.8578568696975708,1.2780492305755615,,,
3,18,agent,defender,1,-1.5319349765777588,1.5280330181121826,,,
3,18,agent,intruder,0,-1.6859986782073975,2.7207863330841064,,,
3,18,ellipse,intruder,0,-1.6598869562149048,2.5916056632995605,0.7407278498391836,0.17737710745577667,111.40103646989749
3,19,agent,defender,0,-0.9201465249061584,1.3562796115875244,,,
3,19,agent,defender,1,-1.5698970556259155,1.6205471754074097,,,
3,19,agent,intruder,0,-1.6354122161865234,2.6345250606536865,,,
3,19,ellipse,intruder,0,-1.6148672103881836,2.605844497680664,0.3858922315202996,0.16889278569741345,102.94711696726964
3,20,agent,defender,0,-0.979383111000061,1.4368464946746826,,,
3,20,agent,defender,1,-1.5995458364486694,1.7160508632659912,,,
3,20,agent,intruder,0,-1.5852916240692139,2.54799222946167,,,
3,20,ellipse,intruder,0,-1.605547547340393,2.6097657680511475,0.46145710822889896,0.14679935020531837,97.31148242108843
3,21,agent,defender,0,-1.0333291292190552,1.521047592163086,,,
3,21,agent,defender,1,-1.62277090549469,1.8133164644241333,,,
3,21,agent,intruder,0,-1.5901665687561035,2.448111057281494,,,
3,21,ellipse,intruder,0,-1.5882571935653687,2.5813677310943604,0.5025900371543033,0.09329347385676548,91.37010718465868
3,22,agent,defender,0,-1.0825575590133667,1.6080909967422485,,,
3,22,agent,defender,1,-1.6414737701416016,1.9115519523620605,,,
3,22,agent,intruder,0,-1.6671143770217896,2.3842437267303467,,,
3,22,ellipse,intruder,0,-1.6603015661239624,2.6976754665374756,0.1475498452207044,0.03480659412371279,108.0329309627018
3,23,agent,defender,0,-1.1275676488876343,1.697388768196106,,,
3,23,agent,defender,1,-1.6560125350952148,2.0104894638061523,,,
3,23,agent,intruder,0,-1.7652275562286377,2.3649098873138428,,,
3,23,ellipse,intruder,0,-1.6738168001174927,2.642460584640503,0.3209132838207721,0.005806032489083793,95.03421387998547
3,24,agent,defender,0,-1.1682392358779907,1.7887442111968994,,,
3,24,agent,defender,1,-1.6692376136779785,2.1096110343933105,,,
3,24,agent,intruder,0,-1.8648171424865723,2.373960256576538,,,
3,24,ellipse,intruder,0,-1.7544838190078735,2.6804959774017334,0.007946375408897822,0.003039121746162117,129.06619333933727
3,25,agent,defender,0,-1.2041277885437012,1.8820823431015015,,,
3,25,agent,defender,1,-1.6776769161224365,2.209254264831543,,,
3,25,agent,intruder,0,-1.9602161645889282,2.403944253921509,,,
3,25,ellipse,intruder,0,-1.8792697191238403,2.752548933029175,0.018786081450686096,0.0032396497452201207,116.08168087050947
3,26,agent,defender,0,-1.2396291494369507,1.975568413734436,,,
3,26,agent,defender,1,-1.6877039670944214,2.3087503910064697,,,
3,26,agent,intruder,0,-2.045095920562744,2.4568161964416504,,,
3,26,ellipse,intruder,0,-2.0396413803100586,2.808130979537964,0.007003111401477866,0.002959348296416877,139.92380302330218
3,27,agent,defender,0,-1.2791755199432373,2.0674166679382324,,,
3,27,agent,defender,1,-1.7085604667663574,2.4065513610839844,,,
3,27,agent,intruder,0,-2.1122794151306152,2.53088641166687,,,
