episode,step,category,entity_type,entity_index,x,y,ellipse_width,ellipse_height,ellipse_angle_deg
3,0,agent,defender,0,0.4954899847507477,-0.0670049637556076,,,
3,0,agent,defender,1,0.25821390748023987,0.42816537618637085,,,
3,0,agent,defender,2,-0.11896921694278717,0.48564010858535767,,,
3,0,agent,defender,3,-0.47745493054389954,0.1484479159116745,,,
3,0,agent,defender,4,-0.46804994344711304,-0.17586711049079895,,,
3,0,agent,defender,5,-0.020147649571299553,-0.49959391355514526,,,
3,0,agent,defender,6,0.36027204990386963,-0.34670454263687134,,,
3,0,agent,intruder,0,-0.5064261555671692,4.974287033081055,,,
3,0,agent,intruder,1,-0.12919960916042328,4.998330593109131,,,
3,0,agent,intruder,2,-4.705422878265381,-1.6908570528030396,,,
3,0,ellipse,intruder,0,-0.5064261555671692,4.974287033081055,6.0,6.0,90.0
3,0,ellipse,intruder,1,-0.12919960916042328,4.998330593109131,6.0,6.0,90.0
3,0,ellipse,intruder,2,-4.705422878265381,-1.6908570528030396,6.0,6.0,90.0
3,1,agent,defender,0,0.48864230513572693,0.03276030719280243,,,
3,1,agent,defender,1,0.2476126253604889,0.5276018381118774,,,
3,1,agent,defender,2,-0.13683858513832092,0.5840305685997009,,,
3,1,agent,defender,3,-0.5463950634002686,0.22088588774204254,,,
3,1,agent,defender,4,-0.5546315908432007,-0.1258309930562973,,,
3,1,agent,defender,5,-0.08426825702190399,-0.42285704612731934,,,
3,1,agent,defender,6,0.332999587059021,-0.2504953145980835,,,
3,1,agent,intruder,0,-0.4781872630119324,4.87835693359375,,,
3,1,agent,intruder,1,-0.10624043643474579,4.901001930236816,,,
3,1,agent,intruder,2,-4.609158515930176,-1.6637804508209229,,,
3,1,ellipse,intruder,0,-1.3487558364868164,5.037872791290283,5.5013128910243285,3.7807000119801835,106.6887219110874
3,1,ellipse,intruder,1,-0.33699673414230347,5.126956939697266,5.672527437232395,3.2920808444344547,91.56525603387198
3,1,ellipse,intruder,2,-4.7909321784973145,-1.898051381111145,5.808080810094239,3.516077848794505,-159.59816375025537
3,2,agent,defender,0,0.4897845387458801,0.13275378942489624,,,
3,2,agent,defender,1,0.2484385222196579,0.6275984048843384,,,
3,2,agent,defender,2,-0.14533312618732452,0.6836691498756409,,,
3,2,agent,defender,3,-0.6170305609703064,0.29167163372039795,,,
3,2,agent,defender,4,-0.6492339372634888,-0.0934210866689682,,,
3,2,agent,defender,5,-0.1566762626171112,-0.3538854420185089,,,
3,2,agent,defender,6,0.3151821792125702,-0.15209540724754333,,,
3,2,agent,intruder,0,-0.452666312456131,4.781668186187744,,,
3,2,agent,intruder,1,-0.08690734952688217,4.8028883934021,,,
3,2,agent,intruder,2,-4.515436172485352,-1.6289069652557373,,,
3,2,ellipse,intruder,0,-0.7472174763679504,5.069790840148926,5.105634865696953,2.8271052916781976,95.27079973283803
3,2,ellipse,intruder,1,0.06491837650537491,5.137454986572266,5.879672347834244,2.451306344654516,88.15626067376317
3,2,ellipse,intruder,2,-4.647899150848389,-2.0446345806121826,5.739918597335333,2.6835875571793206,-154.19635042041998
3,3,agent,defender,0,0.4879450798034668,0.23273687064647675,,,
3,3,agent,defender,1,0.24470742046833038,0.7275287508964539,,,
3,3,agent,defender,2,-0.1561456173658371,0.783082902431488,,,
3,3,agent,defender,3,-0.7042434811592102,0.3405991792678833,,,
3,3,agent,defender,4,-0.7492314577102661,-0.09271394461393356,,,
3,3,agent,defender,5,-0.24552318453788757,-0.3079918324947357,,,
3,3,agent,defender,6,0.2916495203971863,-0.05490376800298691,,,
3,3,agent,intruder,0,-0.4312496781349182,4.683988571166992,,,
3,3,agent,intruder,1,-0.07199922204017639,4.704005718231201,,,
3,3,agent,intruder,2,-4.423259735107422,-1.5901316404342651,,,
3,3,ellipse,intruder,0,-0.24463465809822083,5.206333160400391,5.214788717270492,2.1618707987039842,87.29452980415245
3,3,ellipse,intruder,1,-0.3881804049015045,5.177480220794678,5.5737469319212,2.08395086113648,92.32347363888148
3,3,ellipse,intruder,2,-4.85531759262085,-1.7735841274261475,5.48531587390008,2.102040839029349,-155.27355895789253
3,4,agent,defender,0,0.4842268228530884,0.3326677083969116,,,
3,4,agent,defender,1,0.23841220140457153,0.8273304104804993,,,
3,4,agent,defender,2,-0.16368843615055084,0.8827980160713196,,,
3,4,agent,defender,3,-0.7983239889144897,0.37449395656585693,,,
3,4,agent,defender,4,-0.847937285900116,-0.10875009000301361,,,
3,4,agent,defender,5,-0.3423597812652588,-0.283038467168808,,,
3,4,agent,defender,6,0.26551517844200134,0.04162082076072693,,,
3,4,agent,intruder,0,-0.41242358088493347,4.5857768058776855,,,
3,4,agent,intruder,1,-0.05978788807988167,4.6047539710998535,,,
3,4,agent,intruder,2,-4.331736087799072,-1.5498396158218384,,,
3,4,ellipse,intruder,0,-0.2555261552333832,5.261477947235107,5.039856230600542,1.9560634736529905,87.90733806359569
3,4,ellipse,intruder,1,-0.257559597492218,5.157563209533691,5.810576336677014,1.8159734617103918,90.24566202741089
3,4,ellipse,intruder,2,-4.764389991760254,-2.007223606109619,5.516031809353186,1.8575597369086996,-154.2967046275912
3,5,agent,defender,0,0.47359582781791687,0.4321010112762451,,,
3,5,agent,defender,1,0.2269604653120041,0.9266725182533264,,,
3,5,agent,defender,2,-0.1719629019498825,0.9824550747871399,,,
3,5,agent,defender,3,-0.8953328728675842,0.3987690806388855,,,
3,5,agent,defender,4,-0.9456301927566528,-0.13010653853416443,,,
3,5,agent,defender,5,-0.44178664684295654,-0.2723473310470581,,,
3,5,agent,defender,6,0.23419475555419922,0.1365894079208374,,,
3,5,agent,intruder,0,-0.3953372836112976,4.487247467041016,,,
3,5,agent,intruder,1,-0.04941311478614807,4.505293846130371,,,
3,5,agent,intruder,2,-4.240478515625,-1.5089486837387085,,,
3,5,ellipse,intruder,0,-0.3916694223880768,5.049849033355713,5.077939612162255,1.7524263952524306,91.14978066910035
3,5,ellipse,intruder,1,-0.2360425591468811,5.122342109680176,6.0498291167342115,1.625268398827191,89.4482148210731
3,5,ellipse,intruder,2,-4.83704137802124,-1.9095131158828735,5.470777113288998,1.6022557530456616,-154.42692656607915
3,6,agent,defender,0,0.45848700404167175,0.530953049659729,,,
3,6,agent,defender,1,0.2133474349975586,1.0257415771484375,,,
3,6,agent,defender,2,-0.17716729640960693,1.0823194980621338,,,
3,6,agent,defender,3,-0.9938292503356934,0.4160451292991638,,,
3,6,agent,defender,4,-1.042495608329773,-0.15494802594184875,,,
3,6,agent,defender,5,-0.5417692065238953,-0.2742159962654114,,,
3,6,agent,defender,6,0.20041552186012268,0.23071147501468658,,,
3,6,agent,intruder,0,-0.37958014011383057,4.3884968757629395,,,
3,6,agent,intruder,1,-0.04045393690466881,4.405695915222168,,,
3,6,agent,intruder,2,-4.149325847625732,-1.4678243398666382,,,
3,6,ellipse,intruder,0,-0.35900795459747314,5.1026387214660645,4.985875296534649,1.6594101579456062,90.81485511436222
3,6,ellipse,intruder,1,-0.22291786968708038,5.166800022125244,6.1638696220250875,1.4931538211947324,89.04811378779311
3,6,ellipse,intruder,2,-4.763960361480713,-1.946446418762207,5.363349476414136,1.482172461671854,-154.00810110015328
3,7,agent,defender,0,0.4396227300167084,0.6291576027870178,,,
3,7,agent,defender,1,0.19702255725860596,1.124400019645691,,,
3,7,agent,defender,2,-0.1812618523836136,1.182235598564148,,,
3,7,agent,defender,3,-1.0932888984680176,0.4264271855354309,,,
3,7,agent,defender,4,-1.138870120048523,-0.18163059651851654,,,
3,7,agent,defender,5,-0.6412906646728516,-0.2839870750904083,,,
3,7,agent,defender,6,0.1647726595401764,0.32414373755455017,,,
3,7,agent,intruder,0,-0.36491310596466064,4.289578437805176,,,
3,7,agent,intruder,1,-0.03265788033604622,4.306000232696533,,,
3,7,agent,intruder,2,-4.058205604553223,-1.4266283512115479,,,
3,7,ellipse,intruder,0,-0.6100009083747864,5.240715980529785,5.155162348969093,1.6735221492224244,92.8802604767328
3,7,ellipse,intruder,1,-0.26288655400276184,5.272562503814697,6.093546347081015,1.396738116045327,88.86549475047484
3,7,ellipse,intruder,2,-4.797375679016113,-1.915615439414978,5.472606174874881,1.399364725522795,-154.32181404414692
3,8,agent,defender,0,0.4191461205482483,0.7270386815071106,,,
3,8,agent,defender,1,0.18024811148643494,1.2229831218719482,,,
3,8,agent,defender,2,-0.18231843411922455,1.282230019569397,,,
3,8,agent,defender,3,-1.1930865049362183,0.4327862858772278,,,
3,8,agent,defender,4,-1.2346265316009521,-0.21045269072055817,,,
3,8,agent,defender,5,-0.7401819229125977,-0.2988368272781372,,,
3,8,agent,defender,6,0.1288403421640396,0.41746506094932556,,,
3,8,agent,intruder,0,-0.3511698544025421,4.190527439117432,,,
3,8,agent,intruder,1,-0.02584528550505638,4.20623254776001,,,
3,8,agent,intruder,2,-3.9670815467834473,-1.3854409456253052,,,
3,8,ellipse,intruder,0,-0.7034153342247009,5.0790910720825195,5.352283991070447,1.6141365978950621,92.47941301941225
3,8,ellipse,intruder,1,-0.28802353143692017,5.379995346069336,6.050975963459363,1.3357934280131467,88.60943204838793
3,8,ellipse,intruder,2,-4.748157978057861,-1.9273908138275146,5.5035995767041745,1.350548137183601,-154.14487927151066
3,9,agent,defender,0,0.3969840109348297,0.8245519399642944,,,
3,9,agent,defender,1,0.16273455321788788,1.3214375972747803,,,
3,9,agent,defender,2,-0.18157750368118286,1.3822273015975952,,,
3,9,agent,defender,3,-1.293086290359497,0.4329654574394226,,,
3,9,agent,defender,4,-1.329629898071289,-0.24166736006736755,,,
3,9,agent,defender,5,-0.838419497013092,-0.31752851605415344,,,
3,9,agent,defender,6,0.09234845638275146,0.5105689764022827,,,
3,9,agent,intruder,0,-0.33822089433670044,4.091369152069092,,,
3,9,agent,intruder,1,-0.01986529864370823,4.106411457061768,,,
3,9,agent,intruder,2,-3.8759384155273438,-1.3442957401275635,,,
3,9,ellipse,intruder,0,-0.7995308637619019,4.9043145179748535,5.537973509153293,1.5546327714956965,92.99042409547512
3,9,ellipse,intruder,1,-0.19093932211399078,5.43095588684082,6.243841830633885,1.2923452764648622,88.53285446337146
3,9,ellipse,intruder,2,-4.610520839691162,-1.7321255207061768,5.934875519935631,1.230961465038237,-153.9845171504831
3,10,agent,defender,0,0.3738422393798828,0.9218373894691467,,,
3,10,agent,defender,1,0.1445789337158203,1.4197756052017212,,,
3,10,agent,defender,2,-0.17992983758449554,1.4822137355804443,,,
3,10,agent,defender,3,-1.3929418325424194,0.4275926351547241,,,
3,10,agent,defender,4,-1.423913836479187,-0.2749922275543213,,,
3,10,agent,defender,5,-0.9360836148262024,-0.33901628851890564,,,
3,10,agent,defender,6,0.056317541748285294,0.6038522720336914,,,
3,10,agent,intruder,0,-0.32595929503440857,3.99212384223938,,,
3,10,agent,intruder,1,-0.014603912830352783,4.006549835205078,,,
3,10,agent,intruder,2,-3.7847697734832764,-1.3032068014144897,,,
3,10,ellipse,intruder,0,-0.6498053669929504,5.073488235473633,5.36844600430491,1.5400729991924185,92.36024533679276
3,10,ellipse,intruder,1,0.009842214174568653,5.541694164276123,6.037459144329823,1.3328415775406686,88.71928224410618
3,10,ellipse,intruder,2,-4.772439002990723,-1.6581695079803467,6.408061633854091,1.2114763993204647,-155.3244264190182
3,11,agent,defender,0,0.3512478172779083,1.0192514657974243,,,
3,11,agent,defender,1,0.12756475806236267,1.5183175802230835,,,
3,11,agent,defender,2,-0.17737138271331787,1.5821809768676758,,,
3,11,agent,defender,3,-1.492563247680664,0.4188987910747528,,,
3,11,agent,defender,4,-1.5177429914474487,-0.30957671999931335,,,
3,11,agent,defender,5,-1.033385157585144,-0.36209020018577576,,,
3,11,agent,defender,6,0.023024357855319977,0.6981473565101624,,,
3,11,agent,intruder,0,-0.3142938017845154,3.8928065299987793,,,
3,11,agent,intruder,1,-0.0099660474807024,3.9066574573516846,,,
3,11,agent,intruder,2,-3.6935694217681885,-1.26218843460083,,,
3,11,ellipse,intruder,0,-0.32382217049598694,5.164477825164795,5.053691351820387,1.564109683081259,90.68955395075004
3,11,ellipse,intruder,1,0.1468808501958847,5.661157608032227,5.660081523103633,1.3447521273699166,88.1773618448698
3,11,ellipse,intruder,2,-4.853961944580078,-1.7719552516937256,6.286226199291519,1.2157696204071913,-156.04912148670968
3,12,agent,defender,0,0.33303096890449524,1.117578148841858,,,
3,12,agent,defender,1,0.11536316573619843,1.617570400238037,,,
3,12,agent,defender,2,-0.17151296138763428,1.682009220123291,,,
3,12,agent,defender,3,-1.592018961906433,0.4084794819355011,,,
3,12,agent,defender,4,-1.6115946769714355,-0.3440999686717987,,,
3,12,agent,defender,5,-1.1306554079055786,-0.3852956295013428,,,
3,12,agent,defender,6,-0.004225766286253929,0.7943629026412964,,,
3,12,agent,intruder,0,-0.30314508080482483,3.7934298515319824,,,
3,12,agent,intruder,1,-0.0058645522221922874,3.806741714477539,,,
3,12,agent,intruder,2,-3.6023316383361816,-1.2212532758712769,,,
3,12,ellipse,intruder,0,-0.21441659331321716,5.097484111785889,5.112537398486836,1.5399180660392626,89.47698754233564
3,12,ellipse,intruder,1,0.27229082584381104,5.610560417175293,5.4524690962412095,1.2317177023217072,85.94917478992116
3,12,ellipse,intruder,2,-4.798468112945557,-1.828934907913208,6.355856252922315,1.0932421697905517,-155.34221414165478
3,13,agent,defender,0,0.3198862373828888,1.2167104482650757,,,
3,13,agent,defender,1,0.10784877091646194,1.7172876596450806,,,
3,13,agent,defender,2,-0.163103848695755,1.7816550731658936,,,
3,13,agent,defender,3,-1.6916886568069458,0.4003589153289795,,,
3,13,agent,defender,4,-1.705614447593689,-0.37816283106803894,,,
3,13,agent,defender,5,-1.2280209064483643,-0.4080982804298401,,,
3,13,agent,defender,6,-0.024909574538469315,0.8922004103660583,,,
3,13,agent,intruder,0,-0.29244300723075867,3.6940040588378906,,,
3,13,agent,intruder,1,-0.0021893915254622698,3.7068092823028564,,,
3,13,agent,intruder,2,-3.5110514163970947,-1.180413007736206,,,
3,13,ellipse,intruder,0,-0.03676130622625351,5.112087726593018,5.030409635881263,1.4044787068386884,87.61422556257332
3,13,ellipse,intruder,1,0.3270989656448364,5.745506286621094,5.563073360810357,1.1569391125078887,85.6571629679202
3,13,ellipse,intruder,2,-4.756824493408203,-1.6888583898544312,6.6020525678186655,0.9621099506845394,-155.36854348187526
3,14,agent,defender,0,0.30954793095588684,1.3161746263504028,,,
3,14,agent,defender,1,0.10267548263072968,1.817153811454773,,,
3,14,agent,defender,2,-0.15330010652542114,1.8811733722686768,,,
3,14,agent,defender,3,-1.7915085554122925,0.39435914158821106,,,
3,14,agent,defender,4,-1.7997467517852783,-0.4119134247303009,,,
3,14,agent,defender,5,-1.3253915309906006,-0.43087926506996155,,,
3,14,agent,defender,6,-0.041252464056015015,0.9908559322357178,,,
3,14,agent,intruder,0,-0.28212493658065796,3.5945377349853516,,,
3,14,agent,intruder,1,0.0011443321127444506,3.6068649291992188,,,
