episode,step,category,entity_type,entity_index,x,y,ellipse_width,ellipse_height,ellipse_angle_deg
5,0,agent,defender,0,0.49818405508995056,0.0425751730799675,,,
5,0,agent,defender,1,0.22604292631149292,0.4459872245788574,,,
5,0,agent,defender,2,-0.3827399015426636,0.32172995805740356,,,
5,0,agent,defender,3,-0.40897998213768005,-0.2876375913619995,,,
5,0,agent,defender,4,0.1443829983472824,-0.47869986295700073,,,
5,0,agent,intruder,0,2.5574309825897217,4.296457290649414,,,
5,0,agent,intruder,1,1.0415105819702148,4.890322685241699,,,
5,0,ellipse,intruder,0,2.5574309825897217,4.296457290649414,6.0,6.0,90.0
5,0,ellipse,intruder,1,1.0415105819702148,4.890322685241699,6.0,6.0,90.0
5,1,agent,defender,0,0.5191227793693542,0.14035844802856445,,,
5,1,agent,defender,1,0.2481723129749298,0.5435079336166382,,,
5,1,agent,defender,2,-0.3463190197944641,0.41486167907714844,,,
5,1,agent,defender,3,-0.3788057863712311,-0.19229862093925476,,,
5,1,agent,defender,4,0.17186622321605682,-0.3825506269931793,,,
5,1,agent,intruder,0,2.519068956375122,4.204108238220215,,,
5,1,agent,intruder,1,1.027558445930481,4.7913007736206055,,,
5,1,ellipse,intruder,0,2.7377405166625977,4.123960018157959,5.770731493725215,3.618781911503506,55.44352930909794
5,1,ellipse,intruder,1,0.5490400791168213,5.1084184646606445,5.649033561466693,3.4106038331205797,81.54391846441072
5,2,agent,defender,0,0.5435301065444946,0.23733413219451904,,,
5,2,agent,defender,1,0.28572511672973633,0.6361890435218811,,,
5,2,agent,defender,2,-0.32586637139320374,0.5127477645874023,,,
5,2,agent,defender,3,-0.36258792877197266,-0.09362247586250305,,,
5,2,agent,defender,4,0.1903008073568344,-0.284264475107193,,,
5,2,agent,intruder,0,2.464872121810913,4.120068550109863,,,
5,2,agent,intruder,1,0.9982967376708984,4.695677757263184,,,
5,2,ellipse,intruder,0,2.838473320007324,3.7069482803344727,6.193432914120926,2.553643872661901,52.29310659337046
5,2,ellipse,intruder,1,0.8977754712104797,5.224909782409668,5.444397083323906,2.8538935053564956,80.69453594644071
5,3,agent,defender,0,0.5685147643089294,0.3341626822948456,,,
5,3,agent,defender,1,0.3379564583301544,0.7214643955230713,,,
5,3,agent,defender,2,-0.31315329670906067,0.6119363307952881,,,
5,3,agent,defender,3,-0.36321717500686646,0.006375543773174286,,,
5,3,agent,defender,4,0.19629041850566864,-0.18444401025772095,,,
5,3,agent,intruder,0,2.404111862182617,4.04064416885376,,,
5,3,agent,intruder,1,0.9606503248214722,4.603034496307373,,,
